Date,Open,High,Low,Close,Adj Close,Volume
2019-06-21,86.309998,88.160004,86.309998,86.720001,86.720001,2461900
2019-06-24,86.779999,87.110001,86.059998,86.550003,86.550003,1507800
2019-06-25,86.629997,87.230003,84.809998,85.059998,85.059998,2480900
2019-06-26,85.379997,85.809998,84.750000,85.330002,85.330002,2034700
2019-06-27,85.650002,86.860001,85.129997,86.430000,86.430000,1394800
2019-06-28,86.660004,87.739998,86.660004,87.550003,87.550003,3025400
2019-07-01,88.839996,89.720001,87.769997,88.449997,88.449997,4016500
2019-07-02,89.209999,90.000000,87.949997,88.870003,88.870003,2237200
2019-07-03,89.139999,91.080002,89.139999,90.669998,90.669998,1647100
2019-07-05,90.389999,90.949997,89.070000,90.589996,90.589996,3227300
2019-07-08,90.160004,91.480003,90.099998,90.669998,90.669998,2514600
2019-07-09,90.379997,90.930000,89.209999,89.459999,89.459999,3912800
2019-07-10,90.309998,91.070000,88.919998,89.510002,89.510002,2395300
2019-07-11,89.510002,90.599998,89.000000,89.480003,89.480003,2262300
2019-07-12,89.699997,91.519997,89.629997,91.230003,91.230003,2894800
2019-07-15,91.599998,92.430000,91.150002,91.320000,91.320000,2388300
2019-07-16,91.809998,94.500000,91.800003,93.919998,93.919998,4706100
2019-07-17,94.029999,95.250000,92.339996,94.779999,94.779999,6019500
2019-07-18,94.320000,95.480003,93.879997,95.279999,95.279999,3299800
2019-07-19,95.379997,96.029999,93.540001,93.830002,93.830002,3360700
2019-07-22,94.070000,95.059998,93.769997,93.830002,93.830002,2305100
2019-07-23,94.139999,94.980003,93.750000,94.930000,94.930000,2105100
2019-07-24,94.910004,95.459999,94.239998,95.110001,95.110001,2344400
2019-07-25,94.190002,95.110001,92.959999,93.930000,93.930000,3196100
2019-07-26,94.019997,94.440002,93.230003,93.360001,93.360001,1684800
2019-07-29,93.440002,94.050003,93.129997,93.440002,93.440002,1957100
2019-07-30,92.830002,93.970001,92.480003,93.930000,93.930000,1717200
2019-07-31,93.559998,93.820000,91.480003,91.910004,91.910004,2125300
2019-08-01,92.029999,93.040001,89.730003,90.489998,90.489998,2518700
2019-08-02,90.010002,90.250000,88.830002,89.430000,89.430000,2281800
2019-08-05,88.879997,88.879997,84.800003,85.589996,85.589996,3721800
2019-08-06,85.910004,86.570000,84.970001,85.459999,85.459999,2369900
2019-08-07,84.720001,86.959999,84.029999,86.480003,86.480003,2380100
2019-08-08,86.709999,87.980003,86.589996,87.629997,87.629997,1419900
2019-08-09,87.459999,87.830002,86.099998,86.980003,86.980003,2078700
2019-08-12,86.239998,86.239998,83.949997,84.709999,84.709999,2185000
2019-08-13,84.150002,86.279999,83.529999,84.559998,84.559998,2662800
2019-08-14,83.050003,83.580002,80.779999,81.949997,81.949997,3250500
2019-08-15,82.040001,82.230003,80.830002,81.620003,81.620003,3225800
2019-08-16,82.250000,83.309998,81.839996,82.940002,82.940002,2260500
2019-08-19,84.019997,84.930000,83.809998,83.889999,83.889999,2268800
2019-08-20,83.650002,84.430000,83.209999,84.029999,84.029999,1495000
2019-08-21,84.669998,85.669998,84.629997,85.290001,85.290001,1672600
2019-08-22,85.300003,85.870003,84.690002,85.559998,85.559998,1310100
2019-08-23,85.059998,85.650002,82.220001,82.529999,82.529999,3674600
2019-08-26,83.419998,83.629997,82.449997,83.580002,83.580002,1851400
2019-08-27,84.279999,84.709999,81.750000,81.940002,81.940002,2213800
2019-08-28,81.519997,82.989998,81.169998,82.449997,82.449997,2299500
2019-08-29,83.230003,85.129997,83.230003,84.690002,84.690002,4085100
2019-08-30,85.199997,85.680000,84.089996,84.309998,84.309998,1928900
2019-09-03,83.639999,83.760002,82.250000,83.150002,83.150002,2350100
2019-09-04,83.000000,84.860001,83.000000,83.910004,83.910004,2737800
2019-09-05,84.690002,86.870003,84.690002,85.839996,85.839996,2968900
2019-09-06,86.370003,87.440002,86.199997,86.300003,86.300003,2345100
2019-09-09,86.489998,87.730003,85.910004,87.330002,87.330002,2123100
2019-09-10,87.199997,87.790001,86.610001,87.559998,87.559998,1711700
2019-09-11,87.620003,88.870003,87.169998,88.379997,88.379997,2431500
2019-09-12,88.680000,89.830002,88.550003,89.379997,89.379997,2724700
2019-09-13,90.410004,91.839996,89.750000,91.349998,91.349998,3000700
2019-09-16,88.300003,90.129997,88.169998,88.760002,88.760002,3438200
2019-09-17,89.379997,91.260002,88.790001,89.980003,89.980003,3553500
2019-09-18,89.699997,90.290001,88.940002,90.230003,90.230003,2153000
2019-09-19,90.349998,90.620003,89.180000,89.419998,89.419998,2348800
2019-09-20,89.470001,90.050003,88.919998,89.089996,89.089996,2654900
2019-09-23,88.620003,88.879997,87.419998,88.209999,88.209999,3082500
2019-09-24,88.970001,89.199997,87.510002,88.300003,88.300003,1545100
2019-09-25,88.239998,89.879997,88.239998,89.169998,89.169998,1729500
2019-09-26,89.379997,89.550003,87.769997,88.449997,88.449997,1282400
2019-09-27,88.849998,90.300003,87.820000,88.139999,88.139999,1654400
2019-09-30,88.400002,88.980003,87.910004,88.410004,88.410004,1939400
2019-10-01,89.150002,90.190002,87.230003,87.839996,87.839996,2419800
2019-10-02,86.000000,86.849998,82.059998,83.690002,83.690002,4212200
2019-10-03,83.610001,83.610001,80.870003,83.269997,83.269997,2727000
2019-10-04,83.529999,84.470001,83.120003,84.290001,84.290001,1936000
2019-10-07,83.610001,85.260002,83.610001,84.849998,84.849998,2083900
2019-10-08,84.250000,86.120003,83.900002,84.690002,84.690002,2548000
2019-10-09,85.739998,87.510002,85.730003,86.459999,86.459999,3124200
2019-10-10,85.389999,87.760002,84.730003,87.339996,87.339996,2701100
2019-10-11,88.519997,89.129997,87.120003,87.150002,87.150002,2455700
2019-10-14,87.110001,87.150002,86.239998,86.970001,86.970001,3421900
2019-10-15,87.279999,88.660004,86.680000,87.879997,87.879997,4348500
2019-10-16,89.349998,90.839996,88.220001,89.699997,89.699997,6780700
2019-10-17,90.199997,90.410004,88.930000,89.459999,89.459999,2482000
2019-10-18,89.430000,90.760002,89.330002,90.089996,90.089996,2722400
2019-10-21,90.489998,91.500000,90.489998,90.779999,90.779999,2045100
2019-10-22,90.680000,91.050003,89.620003,89.709999,89.709999,1997000
2019-10-23,89.650002,90.169998,88.949997,89.900002,89.900002,1640600
2019-10-24,90.589996,91.510002,89.220001,89.809998,89.809998,2283500
2019-10-25,89.680000,91.839996,89.669998,91.639999,91.639999,2218500
2019-10-28,91.830002,92.800003,91.779999,92.190002,92.190002,1841000
2019-10-29,91.879997,92.379997,90.900002,91.029999,91.029999,1552500
2019-10-30,91.050003,91.889999,90.410004,91.669998,91.669998,1694800
2019-10-31,91.120003,91.400002,90.410004,90.839996,90.839996,1997500
2019-11-01,91.650002,92.519997,91.290001,91.650002,91.650002,2248300
2019-11-04,92.309998,92.959999,92.029999,92.389999,92.389999,1905900
2019-11-05,92.629997,93.620003,92.459999,93.120003,93.120003,2624000
2019-11-06,93.419998,93.599998,92.580002,93.339996,93.339996,1179300
2019-11-07,94.000000,95.160004,93.559998,93.800003,93.800003,3014100
2019-11-08,93.809998,93.860001,92.610001,93.440002,93.440002,914900
2019-11-11,92.849998,93.820000,92.669998,93.529999,93.529999,1127100
2019-11-12,93.440002,93.879997,92.660004,92.720001,92.720001,1542000
2019-11-13,92.620003,92.980003,92.040001,92.419998,92.419998,1822600
2019-11-14,92.750000,92.949997,91.900002,92.519997,92.519997,1051800
2019-11-15,93.000000,93.500000,92.320000,92.510002,92.510002,1552700
2019-11-18,92.449997,92.790001,91.449997,92.769997,92.769997,1808700
2019-11-19,93.129997,93.720001,92.419998,93.290001,93.290001,1606400
2019-11-20,92.750000,93.459999,90.849998,91.699997,91.699997,3133900
2019-11-21,91.879997,92.110001,90.769997,90.970001,90.970001,1630900
2019-11-22,91.099998,91.940002,90.940002,91.779999,91.779999,1440400
2019-11-25,92.110001,93.129997,91.550003,92.519997,92.519997,1941700
2019-11-26,92.480003,92.919998,92.019997,92.760002,92.760002,2042400
2019-11-27,93.059998,93.669998,92.769997,93.050003,93.050003,1602200
2019-11-29,92.800003,93.489998,92.510002,92.800003,92.800003,905800
2019-12-02,93.000000,93.620003,91.440002,91.629997,91.629997,1941600
2019-12-03,90.599998,90.779999,88.500000,88.870003,88.870003,3352800
2019-12-04,89.160004,89.809998,88.129997,88.169998,88.169998,2072400
2019-12-05,89.099998,89.330002,87.599998,87.860001,87.860001,1959700
2019-12-06,88.790001,89.500000,88.550003,88.580002,88.580002,1485300
2019-12-09,88.489998,88.580002,87.300003,87.610001,87.610001,2160900
2019-12-10,87.580002,87.919998,86.360001,86.510002,86.510002,1994800
2019-12-11,86.470001,87.150002,86.080002,87.019997,87.019997,2418200
2019-12-12,87.699997,89.900002,87.320000,88.470001,88.470001,2903600
2019-12-13,88.199997,89.430000,87.419998,87.580002,87.580002,1972800
2019-12-16,87.949997,89.459999,87.949997,88.629997,88.629997,2090200
2019-12-17,88.570000,89.989998,88.349998,89.360001,89.360001,2218400
2019-12-18,89.500000,89.980003,88.360001,88.839996,88.839996,1876900
2019-12-19,89.279999,89.779999,89.050003,89.220001,89.220001,2172500
2019-12-20,89.370003,89.900002,89.050003,89.279999,89.279999,3025900
2019-12-23,89.720001,90.099998,89.279999,89.440002,89.440002,1905900
2019-12-24,89.459999,89.629997,88.660004,89.150002,89.150002,771100
2019-12-26,89.300003,89.720001,88.800003,89.260002,89.260002,1039700
2019-12-27,89.309998,89.389999,88.010002,88.370003,88.370003,1402100
2019-12-30,88.510002,88.860001,87.510002,87.959999,87.959999,1799900
2019-12-31,87.709999,88.459999,87.709999,88.089996,88.089996,2073700
2020-01-02,89.570000,90.570000,89.110001,89.739998,89.739998,2769800
2020-01-03,86.800003,88.160004,86.260002,87.900002,87.900002,3562900
2020-01-06,86.720001,88.070000,86.650002,87.699997,87.699997,2652700
2020-01-07,87.410004,88.160004,86.739998,86.769997,86.769997,2581300
2020-01-08,86.900002,88.449997,86.300003,87.300003,87.300003,4152500
2020-01-09,87.720001,88.720001,87.500000,87.949997,87.949997,2252200
2020-01-10,88.040001,88.260002,86.970001,87.309998,87.309998,2035700
2020-01-13,87.309998,87.669998,86.699997,86.889999,86.889999,2707600
2020-01-14,88.169998,89.639999,87.709999,87.849998,87.849998,3243500
2020-01-15,87.610001,88.800003,87.250000,88.290001,88.290001,1878900
2020-01-16,88.790001,89.720001,88.779999,89.540001,89.540001,2427500
2020-01-17,89.800003,90.099998,88.959999,89.699997,89.699997,4221100
2020-01-21,87.879997,88.000000,84.570000,85.790001,85.790001,9546700
2020-01-22,86.750000,87.570000,83.150002,83.339996,83.339996,8453200
2020-01-23,83.000000,85.169998,81.059998,84.879997,84.879997,6194300
2020-01-24,84.309998,84.730003,80.279999,81.900002,81.900002,6869800
2020-01-27,78.000000,78.459999,76.550003,77.629997,77.629997,8671300
2020-01-28,78.250000,78.470001,77.000000,77.050003,77.050003,7575600
2020-01-29,77.400002,77.489998,75.010002,75.209999,75.209999,5508200
2020-01-30,74.660004,77.980003,74.440002,77.750000,77.750000,5900400
2020-01-31,77.169998,77.290001,74.519997,74.800003,74.800003,5196600
2020-02-03,75.489998,77.120003,74.879997,74.910004,74.910004,3950600
2020-02-04,76.639999,79.529999,76.500000,78.889999,78.889999,6423900
2020-02-05,80.760002,82.360001,80.050003,81.849998,81.849998,6993700
2020-02-06,82.400002,82.720001,79.790001,80.500000,80.500000,5218800
2020-02-07,80.000000,80.239998,78.650002,79.480003,79.480003,3129700
2020-02-10,78.949997,79.610001,77.779999,79.470001,79.470001,3492700
2020-02-11,80.019997,81.449997,79.940002,80.529999,80.529999,2763600
2020-02-12,81.080002,82.599998,81.000000,82.199997,82.199997,2907100
2020-02-13,81.000000,81.739998,80.370003,80.989998,80.989998,2998800
2020-02-14,81.019997,81.440002,79.400002,79.550003,79.550003,3119700
2020-02-18,79.000000,80.629997,78.650002,80.239998,80.239998,4183400
2020-02-19,80.940002,80.940002,79.190002,79.419998,79.419998,3350300
2020-02-20,79.300003,81.669998,79.300003,79.910004,79.910004,2893900
2020-02-21,79.400002,79.400002,77.320000,78.010002,78.010002,4541400
2020-02-24,75.080002,76.019997,73.650002,75.470001,75.470001,6332900
2020-02-25,75.760002,76.180000,70.320000,70.570000,70.570000,8076200
2020-02-26,71.750000,71.910004,65.889999,66.529999,66.529999,9363900
2020-02-27,62.900002,69.019997,61.200001,64.940002,64.940002,10257100
2020-02-28,62.849998,64.879997,60.830002,61.590000,61.590000,9930600
2020-03-02,61.130001,61.270000,57.040001,61.259998,61.259998,13015200
2020-03-03,63.139999,63.529999,57.959999,58.290001,58.290001,9208800
2020-03-04,59.509998,59.740002,56.320000,59.470001,59.470001,10671200
2020-03-05,57.110001,57.160000,50.930000,51.590000,51.590000,13974700
2020-03-06,48.610001,56.000000,48.259998,52.099998,52.099998,16492200
2020-03-09,49.590000,50.990002,45.919998,46.779999,46.779999,12307600
2020-03-10,51.000000,54.330002,46.619999,52.560001,52.560001,15642900
2020-03-11,50.529999,51.230000,48.049999,49.340000,49.340000,10899400
2020-03-12,42.770000,44.310001,37.009998,37.080002,37.080002,19423600
2020-03-13,41.330002,42.490002,34.000000,41.639999,41.639999,24135300
2020-03-16,34.340000,39.369999,30.379999,35.470001,35.470001,28259500
2020-03-17,36.490002,38.139999,30.049999,30.670000,30.670000,21078900
2020-03-18,28.809999,28.969999,17.799999,21.379999,21.379999,35372700
2020-03-19,21.340000,23.990000,18.090000,21.280001,21.280001,31611200
2020-03-20,23.370001,30.740000,22.200001,24.500000,24.500000,37408000
2020-03-23,25.969999,26.600000,23.370001,26.250000,26.250000,25585800
2020-03-24,31.990000,34.150002,30.010000,33.000000,33.000000,31502500
2020-03-25,38.000000,39.470001,33.290001,36.599998,36.599998,32988800
2020-03-26,38.380001,39.779999,34.529999,35.549999,35.549999,29563600
2020-03-27,35.020000,35.200001,32.029999,32.840000,32.840000,18379600
2020-03-30,30.690001,31.799999,28.000000,30.160000,30.160000,18386400
2020-03-31,31.309999,33.599998,30.580000,31.549999,31.549999,16568800
2020-04-01,29.510000,29.690001,25.360001,25.650000,25.650000,27541600
2020-04-02,25.240000,26.090000,23.000000,23.420000,23.420000,25212800
2020-04-03,24.219999,24.940001,21.559999,22.889999,22.889999,28350300
2020-04-06,23.900000,24.799999,21.799999,24.020000,24.020000,32386700
2020-04-07,28.200001,28.690001,23.719999,24.480000,24.480000,43809300
2020-04-08,25.650000,27.540001,24.510000,27.510000,27.510000,32657700
2020-04-09,29.920000,34.040001,29.570000,31.500000,31.500000,54118500
2020-04-13,32.630001,32.700001,27.590000,28.910000,28.910000,36493700
2020-04-14,30.520000,32.209999,30.379999,30.900000,30.900000,28650600
2020-04-15,31.969999,32.599998,29.879999,31.860001,31.860001,46775200
2020-04-16,30.350000,30.490000,27.920000,28.209999,28.209999,44795600
2020-04-17,29.900000,30.110001,28.860001,29.080000,29.080000,26829600
2020-04-20,27.930000,28.670000,26.690001,27.790001,27.790001,37042200
2020-04-21,27.010000,28.360001,26.760000,27.879999,27.879999,28293200
2020-04-22,27.299999,27.660000,25.010000,25.879999,25.879999,90534500
2020-04-23,26.000000,26.559999,25.660000,25.719999,25.719999,35812500
2020-04-24,25.920000,26.150000,24.670000,25.559999,25.559999,34826700
2020-04-27,25.990000,26.340000,24.870001,25.000000,25.000000,35980000
2020-04-28,25.860001,28.430000,25.500000,27.840000,27.840000,59812100
2020-04-29,29.580000,31.840000,29.490000,31.209999,31.209999,52643500
2020-04-30,29.660000,31.070000,28.320000,29.580000,29.580000,44896800
2020-05-01,28.100000,29.250000,26.129999,26.620001,26.620001,47710300
2020-05-04,23.910000,25.559999,22.760000,25.260000,25.260000,63152400
2020-05-05,26.040001,26.350000,23.980000,24.120001,24.120001,35651700
2020-05-06,23.959999,24.350000,22.389999,22.910000,22.910000,43355300
2020-05-07,22.959999,24.450001,22.450001,22.750000,22.750000,44179300
2020-05-08,23.580000,25.440001,23.320000,25.420000,25.420000,54883500
2020-05-11,24.500000,24.639999,23.459999,23.969999,23.969999,47485800
2020-05-12,23.950001,24.459999,22.740000,22.760000,22.760000,40420900
2020-05-13,22.510000,22.639999,20.330000,20.709999,20.709999,59007900
2020-05-14,19.719999,20.430000,18.180000,20.299999,20.299999,74107800
2020-05-15,19.670000,20.959999,19.280001,19.920000,19.920000,39808000
2020-05-18,21.790001,24.260000,21.459999,24.129999,24.129999,72649600
2020-05-19,25.620001,25.670000,23.330000,23.680000,23.680000,81388000
2020-05-20,24.379999,25.389999,24.299999,24.910000,24.910000,56272000
2020-05-21,25.090000,26.580000,25.000000,25.840000,25.840000,53737300
2020-05-22,26.379999,26.580000,24.670000,25.400000,25.400000,45062100
2020-05-26,27.480000,29.879999,27.450001,29.540001,29.540001,88220700
2020-05-27,32.250000,32.750000,28.540001,30.690001,30.690001,89323200
2020-05-28,30.000000,30.000000,28.530001,28.889999,28.889999,57057500
2020-05-29,27.110001,28.879999,26.650000,28.040001,28.040001,64242000
2020-06-01,28.190001,30.290001,27.950001,29.459999,29.459999,57268700
2020-06-02,30.120001,30.920000,29.309999,29.910000,29.910000,47473400
2020-06-03,30.750000,33.900002,30.389999,33.650002,33.650002,85543700
2020-06-04,35.770000,39.849998,34.139999,39.099998,39.099998,142812800
2020-06-05,48.950001,48.950001,41.259998,42.410000,42.410000,135585100
2020-06-08,45.860001,48.849998,44.570000,48.689999,48.689999,89957300
2020-06-09,45.000000,46.099998,41.500000,44.639999,44.639999,79612800
2020-06-10,42.040001,42.599998,38.299999,39.720001,39.720001,105254900
2020-06-11,33.259998,36.380001,32.220001,33.320000,33.320000,104768800
2020-06-12,37.509998,39.680000,36.150002,39.660000,39.660000,98882600
2020-06-15,36.040001,39.869999,35.509998,39.000000,39.000000,102434800
2020-06-16,42.509998,42.750000,39.520000,40.209999,40.209999,71155200
2020-06-17,39.090000,39.770000,38.220001,39.250000,39.250000,60125900
2020-06-18,37.650002,40.200001,37.500000,39.340000,39.340000,64927100
2020-06-19,39.939999,40.259998,35.759998,36.840000,36.840000,101013900
2020-06-22,35.180000,37.099998,35.000000,36.540001,36.540001,65256600
2020-06-23,36.560001,36.880001,34.369999,36.080002,36.080002,63531800
2020-06-24,34.680000,35.230000,32.619999,33.070000,33.070000,65450800
2020-06-25,31.350000,34.759998,31.030001,34.689999,34.689999,72479500
2020-06-26,34.500000,34.610001,32.000000,32.889999,32.889999,58993300
2020-06-29,33.200001,35.500000,31.809999,35.270000,35.270000,64905800
2020-06-30,34.599998,35.360001,33.230000,34.610001,34.610001,54406400
2020-07-01,36.919998,38.369999,34.029999,34.450001,34.450001,87861300
2020-07-02,35.880001,36.080002,33.950001,34.139999,34.139999,53576600
2020-07-06,34.759998,35.410000,33.520000,35.209999,35.209999,46540300
2020-07-07,34.070000,34.119999,32.380001,32.549999,32.549999,47337600
2020-07-08,31.620001,33.029999,31.320000,32.529999,32.529999,55863900
2020-07-09,32.000000,32.490002,29.959999,30.170000,30.170000,53324000
2020-07-10,29.379999,32.900002,29.230000,32.669998,32.669998,80475500
2020-07-13,33.230000,33.369999,31.010000,31.760000,31.760000,56573000
2020-07-14,30.700001,32.320000,30.420000,31.740000,31.740000,44172200
2020-07-15,34.130001,36.779999,33.160000,36.369999,36.369999,84741900
